@@,itemlabel,item,startdate,enddate
+++,Adam Sapi Mkwawa,,1964-04-26,1973-11-19
+++,Adam Sapi Mkwawa,,1975-11-06,1994-04-25
->,Samwel John Sitta->Samuel Sitta,Q7412646,2005-12-28,2010-01-01->2010
->,"Tulia Ackson->Tulia Ackson, Mwansasu.",Q21170429->NULL,2022-02-01,
